product_name,category,energy_kcal_100g,fat_100g,sugars_100g,carbohydrates_100g,serving_size_g,packaging_quantity,source_url
Cookie🍪 cacao pépites Sans Sucre,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits",414.0,18.0,0.0,61.0,10.8,,https://world.openfoodfacts.org/product/3175681105423
Corn Flakes,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Extruded cereals, Extruded flakes, Corn flakes",378.0,0.9,8.0,84.0,30.0,,https://world.openfoodfacts.org/product/3159470000120
Dark milk chocolate,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Milk chocolates",597.0,44.6,33.6,36.2,10.0,,https://world.openfoodfacts.org/product/5059697710001
petit déjeuner miel et pépites de chocolat,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Dry biscuits,Breakfast biscuit,Breakfast biscuit with cereals fortified with vitamins and chemical elements",409.0,15.0,26.0,60.0,40.0,,https://world.openfoodfacts.org/product/16811207
Biscuit soja orange,"Snacks,Breakfasts,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Crispy biscuits,Diet crispy biscuit,Dry biscuits,Shortbread cookies,Breakfast biscuit,Shortbread biscuit with fruits",444.0,14.0,18.0,66.0,14.0,,https://world.openfoodfacts.org/product/3175680011442
Biscottes 6 Céréales,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Rusks,Multigrain rusks",402.0,7.8,3.4,67.0,44.1,,https://world.openfoodfacts.org/product/3392460480827
Sablés Anglais L'Original,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Shortbread cookies,Plain wheat biscuits",483.0,21.3,15.1,63.6,14.7,,https://world.openfoodfacts.org/product/5000168198491
Hule D'olive,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, en:virgin-olive-oils",822.0,90.0,0.0,0.0,900.0,,https://world.openfoodfacts.org/product/6111099000247
Pâte à tartiner Nutella noisettes et cacao - 750g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao, en:Confectionary based spreads",539.0,30.9,56.3,57.5,15.0,,https://world.openfoodfacts.org/product/3017620421006
Cacao en Poudre Non Sucré,"Cocoa and its products,Cocoa and chocolate powders,Cocoa powders",379.0,21.0,0.9,11.0,25.0,,https://world.openfoodfacts.org/product/4006985906203
Картофельные чипсы со вкусом парики,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps,Flavoured potato crisps,Paprika crisps,Salty snacks made from potato",515.0,29.0,3.4,55.0,25.0,,https://world.openfoodfacts.org/product/5053990161669
N/A,en:dairy-desserts,135.0,5.0,19.799999237061,19.799999237061,80.0,,https://world.openfoodfacts.org/product/6111032006749
Pâte à tartiner,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",522.0,28.0,59.0,60.0,15.0,,https://world.openfoodfacts.org/product/3664346312936
Sprite,"Boissons, Boissons gazeuses, Boissons édulcorées, Sodas, Boissons sans alcool",34.0,0.0,8.3,8.3,100.0,,https://world.openfoodfacts.org/product/5449000015105
Huile d'olive vierge extra,"Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Olive tree products,Vegetable oils,Olive oils,Extra-virgin olive oils,Virgin olive oils",828.0,92.0,0.0,0.0,10.0,,https://world.openfoodfacts.org/product/4056489141877
Les tranches Végé - lentilles corail,"Meat alternatives,Bread coverings,fr:protéines,fr:tranches végétales",143.0,6.5,0.5,11.0,30.0,,https://world.openfoodfacts.org/product/3302740087059
Flocons d'avoine complète,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Flocons laminés, Flocons d'avoine",375.0,8.0,1.1,60.0,40.0,,https://world.openfoodfacts.org/product/3168930009078
St Môret,"Dairies, Fermented foods, Fermented milk products, Cheeses, en:cheese-spreads",205.0,17.8,3.0,3.0,20.0,,https://world.openfoodfacts.org/product/3272770098090
Lentil & Pea Veggie Cakes - Beetroot & Balsamic,"snacks, salty-snacks, appetizers, da:crackers, vegetable-cakes",424.0,12.0,3.6,51.0,9.4,,https://world.openfoodfacts.org/product/5013665115373
Fourrés Chocolat Au Lait,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Filled biscuits,Milk chocolate biscuits",486.0,20.0,30.0,67.0,25.0,,https://world.openfoodfacts.org/product/3229820181950
Pringles,"Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips, Tuiles salées",534.0,31.0,1.4,56.0,40.0,,https://world.openfoodfacts.org/product/5053990107339
Houilor,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Vegetable oils, en:olive-oils",900.0,100.0,0.0,0.0,450.0,,https://world.openfoodfacts.org/product/6111024002186
Country Crisp 4 noix,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Breakfast cereals rich in fibre,Cereals with nuts,Crunchy cereal clusters,Cereal clusters with nuts",465.0,20.0,18.0,58.0,45.0,,https://world.openfoodfacts.org/product/5010477348357
Digestive Avena Choco,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits,Oatmeal-cookies",476.0,21.0,22.0,61.0,14.0,,https://world.openfoodfacts.org/product/8410376026962
Ratatouille Cuisinée à la Provençale Cassegrain 380g,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Canned foods, Vegetables based foods, Canned plant-based foods, Meals, Canned vegetables, Prepared vegetables, Plant-based meals, Ratatouille, en:canned-meals",72.0,4.1,5.5,5.7,100.0,,https://world.openfoodfacts.org/product/3083681095296
Dan up,"Boissons et préparations de boissons,Boissons,Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Boissons lactées,Desserts lactés fermentés,Boissons fermentées,Yaourts,Boissons lactées fermentées",46.4706,0.7059,6.2353,8.6471,170.0,,https://world.openfoodfacts.org/product/6111032004455
Chickpeas In Water,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Chickpeas, en:canned-chickpeas",117.0,2.4,1.2,15.2,120.0,,https://world.openfoodfacts.org/product/5051399182506
,"Растителни храни и напитки, Растителни храни, en:Fruits and vegetables based foods, Сушени продукти, en:Fruits based foods, Сушени растителни храни, Плодове, Сушени плодове, en:Berries, Червени боровинки, Сушени червени боровинки",338.0,1.2,70.5,78.0,100.0,,https://world.openfoodfacts.org/product/20150907
POM'POTES Compotes Gourdes Pomme Nature 1x90g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Desserts, Fruits et produits dérivés, Compotes, Compotes de pomme, Compotes pommes nature, Compotes à boire, Desserts de fruits, Compotes sans sucres",61.0,0.6,11.0,13.0,90.0,,https://world.openfoodfacts.org/product/3021769505602
180G C OR NOIR NOISETTE,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs,Chocolats aux noisettes,Chocolats noirs aux noisettes,Chocolats noirs extra fin",569.0,39.0,40.0,43.0,30.0,,https://world.openfoodfacts.org/product/7622210995087
,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Cow milk yogurts",163.6,6.7,8.5,19.4,90.0,,https://world.openfoodfacts.org/product/6111266962576
Danone (zéro sucre ajouté zéro matière grasse),"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Fermented drinks, Fermented milk drinks, Milk drinks fermented with L casei, Sweetened fermented milk drinks with L casei, en:yogurts",48.0,0.2,0.0,8.14,100.0,,https://world.openfoodfacts.org/product/6111032010128
,"Lanches comida,Pequenos alomoços,Produtos para barrar,Lanches doces,Doces para barrar,fr:Pâtes à tartiner,Creme para barrar de avelã,Creme para barrar de chocolate,Creme para barrar de avelã e cacau",539.0,30.9,56.3,57.5,15.0,,https://world.openfoodfacts.org/product/80135876
Oméga 3 Doux Tartine & Cuisson,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner salés,Matières grasses à tartiner,Matières grasses végétales,Margarines,Margarines allégées,Margarines riche en oméga 3",468.0,52.0,0.0,0.0,10.0,,https://world.openfoodfacts.org/product/3366321051686
Bitesize shredded wheat,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals,Cereals",367.0,2.2,0.7,68.7,40.0,,https://world.openfoodfacts.org/product/7613287194374
Puy Lentils & French green lentils,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Meals, Pulses, Prepared vegetables, Cooked vegetables, Lentils, Green lentils, Cooked lentils, Prepared lentils",148.0,1.7,1.0,19.0,125.0,,https://world.openfoodfacts.org/product/5018095011271
nutella,"Breakfasts, Spreads, Festive foods, Sweet spreads, Christmas foods and drinks, fr:Pâtes à tartiner, Hazelnut spreads, Chocolate spreads, Cocoa and hazelnuts spreads",539.0,30.9,56.3,57.5,15.0,,https://world.openfoodfacts.org/product/8000500082379
Barres de fruits secs & noix Myrtilles,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Snacks sucrés,Fruits à coques et dérivés,Barres,Barres de fruits à coques,Barres aux fruits",368.0,11.0,49.0,56.0,35.0,,https://world.openfoodfacts.org/product/5060088707685
Goûter 4S Saveur pommes,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Fruit biscuits",456.0,17.0,8.9,65.0,90.0,,https://world.openfoodfacts.org/product/3175681209282
Wheat Biscuits,"Plant-based foods and beverages,Plant-based foods,Snacks,Breakfasts,Cereals and potatoes,Sweet snacks,Cereals and their products,Breakfast cereals",358.0,2.0,4.4,68.0,38.0,,https://world.openfoodfacts.org/product/5000119117359
Protein Cocoa Hazelnut Bars,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Snacks sucrés,Fruits à coques et dérivés,Barres,Barres de céréales,Compléments alimentaires,Compléments pour le Bodybuilding,Barres de céréales au chocolat,Barres de fruits à coques,Barre de céréales au chocolat renforcée en vitamines et minéraux,Barres énergétiques,Barres protéinées,en:barres-de-cereales,en:barres-de-fruits-noix,Barres aux fruits",421.0,21.7,25.2,32.6,45.0,,https://world.openfoodfacts.org/product/5060088700112
Pâte à tartiner noisette du Lot et Garonne cacao,"Breakfasts, Spreads, Sweet spreads, fr:Pâtes à tartiner, en:cocoa-and-hazelnuts-spreads",552.0,33.0,55.0,56.0,15.0,,https://world.openfoodfacts.org/product/3330720237361
Majoneesi,"Krydderier,Saucer,en:Salad dressings,en:Mayonnaises",720.0,79.0,1.3,1.4,50.0,,https://world.openfoodfacts.org/product/5000184321064
Petites Madeleines,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Pound Cake,Madeleines,Plain madeleines,fr:koekjes-en-cakes,fr:zoete-snacks",419.0,21.0,23.0,54.0,17.0,,https://world.openfoodfacts.org/product/3178530410105
Goûter pépites de chocolat,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Chocolate biscuits,fr:Biscuit aux céréales et pépites de chocolat,fr:Goûter pépites de chocolat",459.0,16.0,20.0,67.0,20.8,,https://world.openfoodfacts.org/product/3251490307002
Sea salt & cider vinegar chips,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips au sel et vinaigre, Chips de pommes de terre à l'huile de tournesol",467.0,25.0,2.5,51.0,100.0,,https://world.openfoodfacts.org/product/5060042641406
Coulommiers Doux et Crémeux,"Dairies,Fermented foods,Fermented milk products,Cheeses,Soft cheeses,Cow cheeses,Soft cheeses with bloomy rind,Pasteurised products,French cheeses,Pasteurized cheeses,Coulommiers",283.0,23.0,0.1,1.0,30.0,,https://world.openfoodfacts.org/product/3176582033563
Muesli avoine chocolat bio,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Chocolate cereals, Mueslis, Mueslis with chocolate",390.0,9.6,8.7,59.0,30.0,,https://world.openfoodfacts.org/product/3229820769165
N/A,"en:Plant-based foods and beverages, en:Plant-based foods, en:Breakfasts, en:Spreads, en:Plant-based spreads, en:Sweet spreads, en:Fruit and vegetable preserves, en:Jams, en:Berry jams, en:Strawberry jams",250.0,0.3,61.33,61.33,1.0,,https://world.openfoodfacts.org/product/6111162000822
Tomaten Ketchup,"Condiments,Sauces,Sauces tomate,Ketchup,Ketchup de tomate,en:Groceries",102.0,0.1,22.8,23.2,20.0,,https://world.openfoodfacts.org/product/87157277
Finn Crisp - Original,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Crispbreads",350.0,2.6,1.6,61.0,25.0,,https://world.openfoodfacts.org/product/6410500090014
Príncipe crema de chocolate,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate,Galletas rellenas",469.0,17.0,32.0,71.0,20.0,,https://world.openfoodfacts.org/product/7622210204424
belVita MOELLEUX GOÛT CHOCO-NOISETTE CHOCO-HAZELNOOT SMAAK,fr:Céréales complètes,398.0,14.2,22.0,60.0,50.0,,https://world.openfoodfacts.org/product/7622210770714
6 Wraps blé complet,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains plats, Pains blancs, Pains de blé, Tortillas de blé",295.0,6.03,2.24,48.1,58.0,,https://world.openfoodfacts.org/product/8410076470812
Le Goût Primeur format familial,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Produits à tartiner, Fromages, Produits à tartiner salés, Fromages de vache, Fromages de France, Fromages pasteurisés, Fromages à tartiner",205.0,17.8,3.0,3.0,20.0,,https://world.openfoodfacts.org/product/3272770097642
napolitain,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Génoises en tranches fourrées",129.0,5.9,9.6,17.0,30.0,,https://world.openfoodfacts.org/product/7622201809638
PRESIDENT CAMEMBERT 250g,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages à pâte molle à croûte fleurie, Camemberts, Camemberts au lait de vache, Fromages de France, Fromages pasteurisés, Camemberts au lait pasteurisé de vache",269.0,21.0,0.0,0.0,30.0,,https://world.openfoodfacts.org/product/3228021170039
Asta,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Préparations pour boissons,Cafés,Boissons instantanées,Cafés solubles",8.0,9.0,2.7,3.0,20.0,,https://world.openfoodfacts.org/product/6111101001361
Nocciolata - Pâte à tartiner au cacao et noisettes,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",545.0,33.0,53.0,55.0,2.0,,https://world.openfoodfacts.org/product/8052575090292
Grilletine au froment sans sucres ajoutés,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Breads,Toasts,Toasted bread rolls,Wheat rusk slices",425.0,9.6,1.7,68.0,100.0,,https://world.openfoodfacts.org/product/3182180001477
Pringles Original,"Snacks, Antipasti, Patatine e fritti, Patatine sottili, Snack salati a base di patate, Snacks salati, en:salty-snacks-made-from-potato",534.0,31.0,1.4,56.0,30.0,,https://world.openfoodfacts.org/product/5053990127726
veloute fraise,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts",94.7,3.0,9.0,14.7,110.0,,https://world.openfoodfacts.org/product/6111032002888
CHOCAPIC BIO Céréales 375g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,Céréales au chocolat,Céréales extrudées,Céréales pour petit déjeuner riches en fibres,Pétales de blé chocolatés,Céréales pour petit déjeuner enrichies en vitamines et minéraux",391.0,5.5,22.5,72.3,30.0,,https://world.openfoodfacts.org/product/7613036669146
Levure chimique en poudre,"Additifs alimentaires, Levure chimique, en:Baking-powder",71.4,0.0,0.0,21.4,7.0,,https://world.openfoodfacts.org/product/6111005054081
Les Tranches Végé Pois chiches,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Meat analogues from pea proteins",138.0,6.0,0.5,11.0,30.0,,https://world.openfoodfacts.org/product/3302740087042
Middle Eastern Plant-Based Falafels,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Refrigerated foods,Refrigerated plant-based foods,Vegetarian balls,Falafels,Refrigerated falafel",222.0,9.9,3.8,20.0,50.0,,https://world.openfoodfacts.org/product/5013683305589
